original_index,review_text,polarity,rating,kfold_polarity,kfold_rating
15363,Excelente. Mas só funciona depois de lavar duas vezes e secar o cabelo.,1.0,5,10,10
66415,Produto de ótima qualidade,1.0,5,10,10
84795,"Meu marido adorou a carteira, muito linda mesmo!!!
Recebi antes do prazo.
",1.0,5,10,10
88560,Gostei muito da mercadoria e gostaria de fazer outra compra agora sendo a mesa para decoração de festas se poderem me ajudar enviando me o pedido desse produto eu agradeço.,1.0,5,10,10
25640,Exelente produto e a entrega mais rápido que o esperado...,1.0,5,10,10
8099,"o produto nao veio como solicitado.
era de vaquinha
uma pena
estou decepcionada",0.0,1,10,10
92167,"Loja entregou no prazo sem qualquer problema. Produto me surpreendeu, embalagem impecável.",1.0,5,10,10
30649,"O produto demora horrores para ser entregue e ficam reagendando data de entrega e nós ficamos a merce deles sempre que tento em contato sempre cai a ligação, não comprarei nunca mais nessa loja!",0.0,1,10,10
77247,Ola. Ontem recebi meu Revoflex quebrado e faltando pedaços. Quero saber como troca-lo.,0.0,1,10,10
25426,O produto parece ser outro pela foto,0.0,2,10,10
66666,entrega rapida,1.0,4,10,10
69667,Não recebi o produto e a loja nem se quer me dar uma satisfação,0.0,1,10,10
65298,"Pedi um produto com o ""fornecedor"", targaryen, mas infelizmente eles não tiveram o compromisso de enviar o produto que eu havia de fato pedido. Gostaria de devolver meu produto, pois me senti enganada.",0.0,1,10,10
13659,Entrega no prazo .,1.0,4,10,10
97572,produto com defeito nas costuras.,0.0,1,10,10
69373,"sempre comprei no baratheon, recebi sempre os produtos antes do prazo, agora comprei alguns produtos e estou recebendo parcialmente,do pedido falta duas cuzcuzeira...",0.0,2,10,10
67441,"Coloquei a placa assim que chegou. A maquina voltou a funcionar, porém é preciso olhar a mangueira, e o termotasto.",1.0,4,10,10
75666,"O status da entrega é ruim, sempre desatualizado, mostra que teve erro na entrega, mudam o prazo e no fim entregam antes. ",1.0,4,10,10
75878,"Loja horrível, não entregou o meu produto até hoje. ",0.0,1,10,10
70499,"O preço poderia ser melhor. O produto chegou no prazo. No geral, boa compra.",1.0,5,10,10
17356,Recebi o produto antes do prazo,1.0,5,10,10
60601,"Produto entregue conforme anunciado, inclusive com as conexões e válvulas. Até um rolo de fita veda rosca veio junto com a conexões. Super recomendo.",1.0,5,10,10
83013,produto excelente.,1.0,5,10,10
1553,"Chegou antes da data prevista, tudo ok",1.0,5,10,10
25819,comprei dois produtos há mais de um mês e não recebi nenhum,0.0,1,10,10
8375,O produto chegou no prazo estipulado e em perfeito estado.,1.0,5,10,10
88603,Linda mochila..Preço justo...Excelente material.,1.0,5,10,10
20424,"Só faltou mesmo o manual para regular o relógio, é meio complicado. Vou ter que levar em uma relojoaria para me ensinarem.
Mas o produto é o esperado.",1.0,5,10,10
69450,O Produto chegou 15 dias depois do pagamento e voltarei fazer outras compras desta empresa ! Vcs estão de parabéns 😍😍,1.0,5,10,10
48169,"Veio tudo certinho , irei comprar sempre daí, 
Super recomendo 👏👏👏👏👏👏",1.0,5,10,10
20988,Produto veio de acordo com solicitado e dentro do prazo,1.0,5,10,10
21075,"Depender dos correios hoje em dia coloca a satisfação do cliente com o fornecedor em risco, pois os correios, não são precisos em seus serviços. ",1.0,4,10,10
4613,Voltarei a comprar,1.0,5,10,10
2854,Amei a tesoura com corte preciso recomendo para quem quer uma tesoura de qualidade entrega rapida,1.0,5,10,10
9319,"O produto foi entregue bem rápido, mas infelizmente o brinquedo é de péssima qualidade, coisa que não dá pra saber vendo só as fotos, alguns dos carrinhos até já quebraram.",,3,-1,10
65500,Foto não corresponde ao produto. Apesar de conter medidas que não dão a noção do tamanho do produto.,0.0,1,10,10
12530,Muito satisfeito entraga bem rapida,1.0,5,10,10
40131,gostei muito bacana,1.0,5,10,10
32479,Satisfeita,1.0,5,10,10
86822,"o produto foi roubado nos correios, mas ate o momento a loja não deu nenhuma posição sobre o caso.",0.0,2,10,10
3156,Carregador diferente do que está na foto e é paralelo!,0.0,2,10,10
15021,desejo saber como vou fazer para receber o objeto??,0.0,1,10,10
51878,Parece bom,1.0,4,10,10
46892,"Adquiri um kit Rivera 5 peças não recebi o cobre leito,veio um lençol muito fino que não é um cobre leito.
gostaria que fosse trocado pelo produto que adquiri no site.",0.0,1,10,10
73963,"Comprei para iniciar um curso, levei para a professora avaliar, pois a tesoura estava dura, ao abrir e fechar, resumindo ela está com defeito o defeito esta nas duas tesouras que veio no kit, dinheiro",0.0,1,10,10
95864,Ótima compra,1.0,5,10,10
75896,"Sempre adquiro produtos das lannister e nunca, nunca, nunca tive problemas...",1.0,5,10,10
20789,poderia melhora,,3,-1,10
8133,"Em função da voltagem não ser a da minha região solicitei o cancelamento da compra... Estou aguardando o estorno do valor pago no cartão.
Grato",1.0,5,10,10
94178,Nota 1000,1.0,5,10,10
97797,"Comprei o Boneco no Mario Bros tradicional e me mandaram o Boneco Mario Bros Fire branco. Se eu quisesse esse, teria comprado em outro lugar. Não recomendo a loja. ",0.0,2,10,10
7584,"O Varão vem em 4 partes, mas quando se encaixam ficam com folga, ai quanto pendura a cortina ele fica torto com uma ""barriga"" entre um Gancho de fixação e outro!! ",0.0,1,10,10
71516,Recebi antes do prazo chegou corretamente,1.0,4,10,10
59770,ChegoChegou antes do prazo,0.0,1,10,10
93142,Recomendo.,1.0,5,10,10
54947,Comprei este produto adorei os benefícios que contém nele. A entrega foi satisfatória!!!,1.0,5,10,10
39250,aguardo solucionar a entrega errada,0.0,1,10,10
74400,Ótimo produto!,1.0,4,10,10
59393,"Meu produto não chegou, já fiz 2 solicitações e o prazo de resposta venceu a 4 dias e ninguém entra em contato",0.0,1,10,10
60422,"Boa tarde,
Gostei muito do serviço e espero ser atendida bem assim na próxima compra!",1.0,5,10,10
14462,"Produto veio sem a caixa original , riscado e sem a nota fiscal .",0.0,1,10,10
21370,Gostei muito obrigado por atender os clientes com muita competência.,1.0,5,10,10
241,Produto muito bom,1.0,5,10,10
31856,"Entrega feita antes do prazo , produto de qualidade , ótima prestação de serviço ao cliente .",1.0,5,10,10
99602,"Excelente qualidade !! Lindissimo !Preço maravilhos e entrega rapida !! Em resumo amei tudoooo
",1.0,5,10,10
47500,"A culpa foi dos correios, é pena não termos outra opção no nosso país para envio de encomendas. Mas poderiam procurar tambem o setor de cargas das companhias aereas, as vezes sai mais barato.",1.0,5,10,10
60875,Excelente produto. Chegou conforme combinado.,1.0,5,10,10
87178,"Entrega foi bem antes do Plazo,e o produto foi o e que eu pedi",1.0,4,10,10
11749,.,1.0,5,10,10
90445,"O teclado sem fio veio com peça faltando o que impossibilita a conectividade com o PC e o mouse veio sujo, amarelado, com aspecto de usado. Solicitei a devolução com emissão de voucher de crédito.",0.0,1,10,10
50588,"Eu pensei q a cor azul,era mais intenso.
Bem rápida a entrega.Obrigada!",1.0,5,10,10
87603,Ainda estou aguardando a entrega do produto!,0.0,1,10,10
60959,Produto entregue bem rápido.,1.0,5,10,10
18583,"Estava dentro do prazo, mas acho que poderia ter entregue antes. ",,3,-1,10
18622,´´otima,1.0,5,10,10
44104,Produtos excelente. Chegou bem antes do prazo previsto.,1.0,5,10,10
9606,Verifiquei que o acabamento deixa muito a desejar.,0.0,2,10,10
57127,Muito boa gostei 👍,1.0,5,10,10
28775,"eu compraria se fosse entregue pela lannister,mais por essa empresa nunca mais,comprei esse brinquedo para minha filha e não entregaram,fiquei decepcionada...",0.0,1,10,10
6531,Chegou antes do prazo previsto.,1.0,4,10,10
45150,"Película veio quebrada,comprei pela Lojas lannister.E agora é o parceiro que é responsável? 
Comprei pela lojas lannister
e é ela que tem que ser responsável não comprei com parceiro e nem o conhe",0.0,1,10,10
56687,Tudo Correu bem e era o que eu queria,1.0,5,10,10
60481,"Gostei da compra, é um produto de qualidade, veio em perfeita condição, ótimo!!!",1.0,5,10,10
42046,"A pulseira aparente ser um pouco frágil, fora isso tudo certo. Entrega antecipada tá de parabéns 👏👏👏. ",1.0,4,10,10
16417,Gostei! Aprovado,1.0,5,10,10
50579,"o prazo de entrega , muito antes . otimo, eu adorei. ",1.0,5,10,10
22124,"Parceiro muito bom, vale a pena comprar com essa loja.",1.0,5,10,10
5193,Muito fino....mas bom...,,3,-1,10
71100,Produto de ótima qualidade e de fácil montagem.,1.0,5,10,10
52539,"produto OK, pena nao ter chegado antes.",1.0,4,10,10
48413,Tudo ok,1.0,4,10,10
90137,e lindo,1.0,5,10,10
48249,Produto de boa qualidade mas que não serviu em minha cama. Já fiz a reforma (pensei que fosse uma saia e não um tecido interiço) e ficou bonito. Prazo para entrega muito demorado (30 dias),,3,-1,10
18497,"Quero saber porque tanto atraso na minha encomenda, porque deram previsão de entrega para o dia 23/4 até hoje nada",0.0,1,10,10
60256,"uma ótima loja, só que depois de ter efetuado a compra que fui informado que não havia mais produto em estoque.",1.0,4,10,10
59240,"Produto conforme o anuncio, bem embalado, entrega rapida.",1.0,5,10,10
96833,"O pedido consta de 2 produtos e até agora recebi apenas 1 produto, e o que me preocupa é que o status aparece como entregue.
Solicito providências

",0.0,1,10,10
24809,Ótimo,1.0,5,10,10
19688,Boa forma de comprar,1.0,4,10,10
76526,"Não gostei do produto, solicitei a devolução pelo site da lannister, informaram que em 48 horas iriam dar o retorno e até o momento ninguém se manifestou. Quero devolver o produto.",0.0,1,10,10
61762,"fui bem atendido, é uma empresa séria e profissional
",1.0,5,10,10
60577,otimo,1.0,5,10,10
26272,Boa,1.0,5,10,10
92399,Painel bom bonito valorizou o ambiente,1.0,5,10,10
7837,"Amanhã vou ligar no atendimento solicitando a devolução do meu dinheiro. Produto super frágil, minha mãe vou esticar pra por no colchão e rasgou.
Não recomendo.",0.0,1,10,10
67131,"Recebi informação sobre a situação do meu pedido até o recebimento. Chegou no prazo e o produto é o que eu especifiquei.
",1.0,5,10,10
50497,Entrega ante do prazo e produto correto.,1.0,5,10,10
7080,excelente prazo de entrega,1.0,5,10,10
93618,Top,1.0,5,10,10
13202,Na minha opinião faltou o manual de instrução da lanterna.,1.0,4,10,10
97288,"Toalha de péssima qualidade, prefiro as dá marca casa e conforto.",0.0,1,10,10
92038,"Entrega super rápida, antes do prazo, super recomendo.",1.0,5,10,10
11145,Não chegou,0.0,1,10,10
48962,Bom,1.0,5,10,10
8246,"O produto tinha nota fiscal de todos os itens, mas há partes faltando.",0.0,1,10,10
11224,Muito bom Produto!!,1.0,4,10,10
38410,A transação ocorreu dentro da proposta.,1.0,5,10,10
75845,"Sensacional... Eu tinha medo de ser outra coisa, mas é muito linda. Pra quem é fã de coração, eu recomendo.",1.0,5,10,10
67625,Produto entregue no prazo recomendaria,1.0,5,10,10
75178,"Não tenho como avaliar o parceiro. O fato é que não recebi o produto até hoje e amanhã é a data limite para informar isso à lannister. Favor alterar meu email para xarax200@gmail.com
Luiz Carlos
",0.0,2,10,10
59924,Excelente sou cliente assídua e recomendo sempre parabéns,1.0,5,10,10
71183,tudo serto so o preço que podia ser mais em conta.,1.0,4,10,10
82088,"Suporte diferenciado, pois permite depois que já apertou os parafuso, apenas encaixar a TV na parte do suporte da parede.",1.0,4,10,10
7833,Esta é a terceira vez que compro o produto. Só tenho elogios a fazer.,1.0,5,10,10
94606,"Achei ótimo, era para demorar até 20 dias, chegou 4 dias depois que meu pedido foi aprovado. 
Ainda não testei, mas pelo que dizem ele é maravilhoso!",1.0,5,10,10
10678,"Recebi um modelo de relógio diferente do que comprei. O modelo Casio que comprei é o A680, porém, para minha surpresa recebi o A168. Fora isso tenho lá minhas dúvidas sobre a originalidade do produto.",0.0,1,10,10
73193,Muito bom. Mercadoria veio bem antes do previsto. Acompanhamento da entrega da mercadoria excelente. Parabéns. Continuem assim.,1.0,5,10,10
72043,Preço bom entrega rapida,1.0,5,10,10
22813,Estou satisfeita com oproduto e o prazo de entrega,1.0,5,10,10
56928,A boneca é uma graça! Minha filha amou!!!!,1.0,5,10,10
40409,"Quanto ao produto, nada a reclamar, mas a targaryen que entrega demorou bastante em seu procedimento de separação e entrega do produto, comprei outro produto junto de outra empresa e chegou bem antes!",,3,-1,10
77129,Recebi o produto antes do prazo!! Tudo ok! Recomendo!,1.0,4,10,10
25917,"Apesar de falar que o cooler era compativel com o meu purificador na descricao do anuncio, NAO É.

Tive que devolver. Ou seja, esperei a toa.",0.0,1,10,10
38315,"Serviços todos ótimos, porém achei só o fecho um pouco frágil!!recomendo! ",1.0,5,10,10
862,O produto veio estragado,0.0,1,10,10
61675,Chegou dentro do prazo e bem embalada tudo certo,1.0,4,10,10
12000,recomendo,1.0,5,10,10
921,satisfeito eu recomendo,1.0,4,10,10
87384,"Produto um tanto pequeno,potes sem boa vedação na tampa.",,3,-1,10
84243,Gostei adorei do jeitinho que eu pensava.,1.0,5,10,10
32614,"Comprei um ultrabook e foi enviado um celular, mandei de volta, mais o ultrabook até o momento não recebi, como fica isso.",0.0,1,10,10
230,Entrega antes do prazo. Produto muito prático e de fácil manuseio.,1.0,5,10,10
7623,Super recomendo!,1.0,5,10,10
72920,Ótima loção para o corpo!,1.0,5,10,10
24683,Não veio oprotetor de escapamento!!,0.0,2,10,10
23778,Demorou muito,1.0,4,10,10
80340,Produto de acordo conforme combinado. Produto entregue no prazo e atendeu a minha necessidade.,1.0,5,10,10
89196,Muita demora na entrega.,0.0,2,10,10
14336,"O produto é bom, mas o vendedor precisa ficar atento a qualidade do produto.
O meu produto veio com um furinho, que parece ser de alfinete, mas que para mim, ficou escondido.
No geral, o produto é b",,3,-1,10
94301,"Parabenizo pelo respeito ao consumidor, cumprimento de prazo na entrega do produto. ",1.0,5,10,10
66502,mais uma ves parabens a lojas americana ea targaryen pelo compromiso com o criente.obrigado ate a proxima,,3,-1,10
14772,"PRODUTO ENTREGUE COM AVARIA, SOLICITADO TROCA.",0.0,2,10,10
69352,O produto ainda não chegou,0.0,1,10,10
16673,Muito bom!,0.0,2,10,10
36879,muito bom o produto e a entrega foi muito rápida,1.0,5,10,10
59636,Site confiável e chegou antes do prazo,1.0,5,10,10
6345,Ainda não testei,1.0,5,10,10
65544,Produto preencheu as expectativas.,1.0,5,10,10
45283,"Produto veio nos conformes, melhor do que eu imaginava, entrega foi antes do previsto. Muito satisfeito com targaryen.",1.0,5,10,10
66411,Vendedor e produto excelentes.,1.0,5,10,10
79981,Satisfeita com o atendimento prestado.,1.0,5,10,10
17879,"Não costumo fazer compras pelo site, já fiz compras pelas lojas lannister por ser uma loja idônea, deu super certo e eu fico feliz com isso.",1.0,5,10,10
19471,"O produto esta em atraso, não muda o status desde o dia 18/03, e era para ter chegado no dia 26/03 hoje já é dia 30/03 e ainda não chegou,gostaria de uma posição. ",0.0,2,10,10
23153,"Chegou antes do praço, nada a reclamar.",1.0,5,10,10
32595,Não recebi o produto,0.0,1,10,10
57567,"Recebi apenas o massageado e, falta um produto",1.0,5,10,10
43980,Excelente parabéns,1.0,5,10,10
34005,"BOA TARDE, FALTA ENTREGAR UMA CADEIRA DO MEU PEDIDO, O QUE ACONTECEU?",0.0,1,10,10
75655,"Bom produto gostei 
E parabéns a loja q entregou antes do prazo 
Recomendo",1.0,4,10,10
81066,"Produto bom, entregue antes do prazo",1.0,4,10,10
86527,Recomendo,1.0,5,10,10
28266,"Tudo ok, recomendo!",1.0,5,10,10
5501,Show,1.0,5,10,10
91274,Um produto de altíssima qualidade e designer arrojado...,1.0,5,10,10
60220,"Tudo,ok eu recomend",1.0,5,10,10
64533,"Na discrição do produto aparecia tamanho oficial, ,as quando recebi o xadrez era em tamanho menor. Não se aproximou do tamanho real de um jogo de xadrez oficial.",,3,-1,10
58409,"Produto ótimo, entrega no prazo!!!",1.0,5,10,10
93489,"Eu peguei o produto é até hoje não recebi.
 Era para ser entregue até dia 26 de junho. 
 Pra mim foi uma decepção. 
 Já tenho uma amiga que queira comprar o produto,mas não recomendo.",0.0,1,10,10
18475,"Meu produto ainda não foi entregue, comprei à um mês e ainda nada.",0.0,1,10,10
37812,muito bom recebi minha compra antes do que previa,1.0,5,10,10
44286,"O produto é excelente, veio conforme a propaganda. A entrega foi super rápida, chegou bem antes do prazo determinado.",1.0,5,10,10
79763,"Comprei a base dermacol cor 207, pela cor mostrada nas imagens dá para ver um bege claro porém a cor que chegou é outra. Ou o site esta mostrando as cores erradas, ou é defeito de fabrica.",0.0,1,10,10
82342,Entrega rápida,1.0,5,10,10
98580,VENDEDOR CONFIÁVEL,1.0,5,10,10
32690,Ainda estou a espera do meu produto,0.0,1,10,10
27169,Muito bom. Adorei,1.0,5,10,10
43894,"A data prevista era o dia 5/1/2018. Recebi o produto no dia 11/01/2018 que veio errado. Pois comprei dois espremedores e recebi apenas, um já reclamei no mesmo dia da entrega e não obtive retorno.",0.0,1,10,10
89050,"Comprei um whey protein e uma creatina e somente o whey foi entregue, já tem uma semana que o whey foi entregue e nenhuma satisfação da loja foi dada, e nem responderam a mensagem que eu enviei.",0.0,1,10,10
64348,"Olá,
O produto retornou para o CD, vou receber um reembolso?",0.0,2,10,10
1700,Produto entregue conforme contratado.,1.0,5,10,10
9767,"Pena que chegou, depois que sai em viagem",1.0,5,10,10
57115,"Superou as minhas expectativas, entregue antes do prazo, bem embalado, produto de acordo com o pedido.",1.0,4,10,10
32640,"Comprei uma capa pet para carro e uma guia dupla, recebi apenas a guia dupla!! Estou idignada e chateada!! Que falta de atenção é essa... ja fiz protocolos de reclamação e ninguem me retorna nada.",0.0,1,10,10
74507,Produto nota 10,1.0,5,10,10
89880,Ótima vendedor,1.0,5,10,10
56075,Produto entregue no prazo,1.0,5,10,10
12802,"Recomendo, preço bom, o produto chegou certinho, no prazo estipulado👏🏻",1.0,5,10,10
74330,Ñão recebi o produto adquirido,0.0,1,10,10
39920,Muito bom,1.0,5,10,10
60485,Eu estou muito decepcionada com o baratheon comprei não recebi até hoje ja tem um mês viu ter que ir no procom não recomendo a ninguem,0.0,1,10,10
51010,Gostei muito do produto,1.0,5,10,10
35020,Tudo perfeito,1.0,5,10,10
87701,"Produto de boa qualidade e chegou mais rápido que o esperado, super recomendo.",1.0,4,10,10
17585,"CORTINA FICOU SUPER LINDA NO MEU QUARTO E AINDA QUEBRA QUALQUER LUZ, AMEI ESSA PARTE.",1.0,5,10,10
99856,"Meus pedidos estão dando como entregues , mais não recebi minha luminária!",0.0,1,10,10
13778,"Os produtos chegaram no prazo previsto, na embalagem original e bem acondicionados.",1.0,4,10,10
32156,Muito antes do previsto!,1.0,5,10,10
19020,Entrega muito rapida,1.0,5,10,10
86576,Produto muito bom,,3,-1,10
52117,"Produto com qualidade, recomendo.",1.0,5,10,10
63310,"site muito bom com produtos de alto qualidade com preço justo, gostei bastante. Grato. ",1.0,5,10,10
84045,o produto chego antes do prazo de entrega revomendo,1.0,5,10,10
45560,"Recomendo, veio tudo certo",1.0,5,10,10
9484,Tudo ok funcionando....super recomendável.,1.0,5,10,10
87922,"Entregue 9 dias antes do previsto.
Produto de qualidade melhor do que o esperado.",1.0,5,10,10
159,Ótimo custo-benefício,1.0,5,10,10
32984,"Não tenho nenhuma queixa. só elogios. Fui atendida sem burocracias, no sprazo. recebi emails atenciosos . ESTOU SATISFEITA.",1.0,5,10,10
3261,"Perto de vencer a validade. N foi informado de forma clara no anúncio. 
Claro objetivo de enganar consumidor.",0.0,2,10,10
88771,Tudo perfeito,1.0,5,10,10
40765,"Meu produto não foi entregue, estava previsto para 19/04 e até agora nada. Já passou do prazo de entrega.Pois já veio até cobrando a primeira parcela no meu cartão.
Já mandei email e o site não respo",0.0,1,10,10
83083,"Recebi antes do prazo, ótima experiência!",1.0,5,10,10
39492,TOP 10,1.0,5,10,10
91549,Muito bom recebi e 3 dias o materia é de boa qualidade recomendo,1.0,5,10,10
80288,Eu escolhi o conjunto safari dourado e veio branco! Não gostei é quero trocar.,0.0,1,10,10
52706,Entrega super atrasada,0.0,1,10,10
20766,"Eu comprei três unidades de um produto e a empresa, apesar de ter expedido nota dos três, enviou somente uma unidade",0.0,1,10,10
59105,"Não recebi meu produto, muito menos o dinheiro da devolução b",0.0,1,10,10
95668,Sou muito satisfeito com todas as compras que já fiz pelo site da lannister se continuar assim para mim está ótimo. Me sinto muito segura o tempo de é o melhor temos,1.0,5,10,10
99749,Chegou antes da data prevista,1.0,5,10,10
48368,tudo certo.,1.0,4,10,10
11982,"Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto. ",0.0,1,10,10
1960,Produto chegou no prazo da entrega sem nenhum detalhe.,1.0,5,10,10
99398,"produto enviado corretamente, inclusive antes do prazo estabelecido, estou muito satisfeita.
Obrigada",1.0,5,10,10
94901,Bom,1.0,5,10,10
73816,O prazo de entrega do produto era dia 08/03. Ainda não recebi o produto e ninguém entrou em contato comigo para dar alguma explicação.,0.0,1,10,10
46555,Bom custo - beneficio.,1.0,4,10,10
6313,"Produto correto, entrega antes da data. Tudo perfeito.",1.0,5,10,10
74637,Eu comprei o KIT cartuchos 664XL (preto e Colorido) e mandaram ERRADO Kit de cartuchos 662XL . QUERO QUE TROQUE PELO PRODUTO CORRETO COM ESTA NO PEDIDO E NA NOTA FISCAL QUE É : KIT CARTUCHOS 664XL .,0.0,2,10,10
11795,Não coloque ainda mas se ficar do meu gosto comorarei mais,1.0,5,10,10
26485,Paciência,1.0,5,10,10
6336,Como combinado,1.0,5,10,10
87686,"Só não gostei da qualidade do produto,parecia melhor na foto",,3,-1,10
52342,"recebi o produto 14 dias antes do prazo estimado, ÓTIMO",1.0,4,10,10
46359,A cadeira veio ok e no prazo. Dei apenas duas estrelas pois os demais produtos pedidos chegaram com uma semana de atraso na entrega!,0.0,2,10,10
2426,Lindo o kit. Entrega rápida. RECOMENDO,1.0,4,10,10
76910,O pedido chegou no prazo,1.0,5,10,10
25906,"Desorganização, produto veio errado.",0.0,1,10,10
64614,Entrega rápida.. produto bem embalado..,1.0,5,10,10
57278,"Amei a bolsa,ótima qualidade e lindas. ",1.0,5,10,10
68094,"modelo comprado: travesseiro memoria carinho BABY PILLOW / modelo entregue: travesseiro memoria carinho PRAM PILLOW.
Até o momento nenhum posicionamento do vender para a troca",0.0,1,10,10
59180,"A embalagem parece original, mas logo após a instalação a própria impressora informa que o suprimento NÃO É HP. No cartucho falta indicação da cor e o nome HP vem numa etiqueta de papel e não pintada.",0.0,1,10,10
18358,Gostaria de saber quando vou receber meu relogio,0.0,1,10,10
52733,Eu já paguei pelo produto e ele ainda não chegou,0.0,1,10,10
64573,"Apenas um espelho veio riscado, mas, só deu para perceber depois de retirada a película ",1.0,4,10,10
5605,A chaleira aquece a água rápido... muito boa..a única coisa é que ela diz que apita mas nunca apitou...mas isso não tem problema pq dá p escutar quando está fervendo a água... recomendo!!!,1.0,4,10,10
84728,Muito lindo,1.0,5,10,10
2380,"bem, nao fiquei muito satisfeita porque comprei errado, nao queria lençol de solteiro para berço e sim lençol de solteiro.O pano dos lençois nao é de boa qualidade.",,3,-1,10
20111,"gostei muito da mercadoria, os vendedores são eselelente ",1.0,4,10,10
45662,"Entrega bem antes do prazo previsto, adorei, assim que se faz uma empresa séria.",1.0,5,10,10
87496,recebi antes do prazo,1.0,5,10,10
95374,Difícil diálogo com vendedor,0.0,2,10,10
72544,"Eu ainda não recebi o produto, gostaria de saber o que aconteceu?? ",0.0,1,10,10
39037,Produto muito ruim.,0.0,1,10,10
91920,"Gostei muito de todo o processo de compra. O produto condiz exatamente com a descrição e a qualidade é melhor que o esperado, afinal o kit custa o valor de uma camiseta. Voltarei a comprar com certeza",1.0,5,10,10
56934,Produto de qualidade chegou antes do prazo recomendo,1.0,5,10,10
18844,"O produto chegou em perfeitas condições, o site lannister.com provou mais uma vez ser confiável. Contudo, houve atraso de 3 dias na entrega (considerando o prazo fornecido pelo próprio site).",,3,-1,10
28485,"chegou mt rapido, e o produto é excelente, top demais o k10 pro",1.0,5,10,10
14122,"São muito profissionais, a entrega foi super rápida. Gostamos muito!",1.0,5,10,10
34035,Tiveram agilidade,1.0,5,10,10
58400,Aguardo o produto,1.0,4,10,10
60030,Produto que eu recebi está com defeito de fábrica,,3,-1,10
36627,"Gostei bastante do produto. Recomendo.
",1.0,5,10,10
72869,"Produto bom, atendeu minhas expectativas. Obrigado.",1.0,5,10,10
2077,Tudo ok. Conforme o anúncio.,1.0,5,10,10
87323,Chegou antes do prazo e o produto é exatamente pedido o que eu queria,1.0,5,10,10
4443,Continue assim.o que tiver no site mantenha sempre,1.0,4,10,10
43499,"MUITO BOM ATENDIMENTO, RAPIDO E PRECISO,....",1.0,5,10,10
19932,"Só fiz a compra, foi entregue em outro lugar, mas acredito que esteja tudo certo. Obrigada",1.0,4,10,10
41482,otimo vendedor,1.0,4,10,10
28066,Boa noite. venho por deste comunicar que recebi apenas o bebe conforto. No ato da entrega faltou o carrinho. Preciso que resolvam o mais rapido possivel. att Alssandro. No aguardo.,0.0,1,10,10
49462,"Boa tarde,

Enviaram uma chave de NF-e inválida, estou solicitando a dias e não me enviaram, o produto chegou precisamos fazer a baixa financeira e fiscal e não podemos, pois não temos a nota fiscal",0.0,2,10,10
72694,"produto entregue, mais os vendedores deveriam ser mais atenciosos.",,3,-1,10
62857,chegou antes do prazo,1.0,5,10,10
34930,Ao invés de vocês se preocuparem em resolver o problema da entrega do produto. Ficam enchendo o saco com avaliação.Comprei o produto no dia 29/04/2018 para ser entregue no dia 15/05/2018. Atéagoranada,0.0,1,10,10
44256,"Produto diferente do oferecido, e cheio de defeitos.",0.0,1,10,10
76163,"Boa tarde, o produto era para ser entregue até o dia 26/07, e até agora não recebi. ",0.0,2,10,10
21322,ótimo produdto,1.0,4,10,10
26806,"A toalha q se referem ao piso do banheiro, veio na cor bege e nao8na cor vermelho como está na amostra.",1.0,4,10,10
27446,Os correios informou ontem dia 25 que o produto estava a cinco dias esperando retirada e foi devolvido dia 24/10 mas só recebi essa informação ontem,1.0,5,10,10
59900,Gostei dos produtos,1.0,5,10,10
65828,Entregue dentro do prazo.,1.0,4,10,10
2160,Produto enorme e confortavel.,1.0,5,10,10
55830,Produto excelente! Exatamente como anunciado! Entrega rápida!,1.0,5,10,10
23047,muito bom e chegou antes do prazo,1.0,5,10,10
43602,"Só não gostei porque tive que sair do meu trabalho para ir busca o produto nos cordeiro 
Porque eles não fizeram a entrega.",,3,-1,10
68442,O produto parece bom. O acabamento é bom.Vamos ver a durabilidade.,1.0,5,10,10
9269,Tudo entregue de maneira correta e antes do prazo.,1.0,5,10,10
40260,chegou antes do prazo,1.0,5,10,10
12937,Não consigo falar com vocês.,1.0,5,10,10
67094,nao compro mais neste site,0.0,1,10,10
50954,"Excelente produto, não fica chiando, gostei",1.0,5,10,10
70785,"Super recomendo, chegou rápido.",1.0,5,10,10
1710,"Gostei, som mt. bom.",1.0,5,10,10
26186,"A estampa do produto ñ é a mesma que solicitei, mas ñ vou querer trocar.",1.0,4,10,10
66767,"O prazo de entrega foi de 28 dias. Chegou antes do prazo, mas demorou 3 semanas entre a compra e a chegada. ",0.0,1,10,10
18061,otimo,1.0,5,10,10
33650,"produto de otima qualidade e a entrega super rapida! Parabéns, como sempre vcs arrasam!",1.0,5,10,10
79735,parabens ao grupo stark chegou antes do prazo produto de qualidade ...,1.0,5,10,10
89012,Meu produto está com defeito,0.0,2,10,10
94235,Já fiz outras compras e foi tudo certo . porém esta nada,0.0,1,10,10
91075,"Comprei estojo de pinceis de maquiagem, a loja me entregou tesouras de cortar cabelo.
Péssimo",0.0,1,10,10
78158,"Tudo conforme o esperado,obrigada.",1.0,5,10,10
66553,"Embora o status do meu pedido esteja como entregue, não recebi nada e não consigo maiores informações",0.0,1,10,10
92037,muita espera,,3,-1,10
94789,Esse creme é maravilhoso,1.0,5,10,10
40573,Tive um problema com os correios favor entrar em contato. Mnowbakcon@gmail.com,,3,-1,10
